#,name,asof,volume,close_usd,sector_level1,sector_level2,mktcap_usd
10363,Facebook Class A ,2023-02-22,22433157,171.12,Technology,Software & IT Services,427800000000
10364,Facebook Class A ,2023-02-23,20017778,172.04,Technology,Software & IT Services,430100000000
10365,Facebook Class A ,2023-02-24,19791336,170.39,Technology,Software & IT Services,425975000000
10366,Facebook Class A ,2023-02-27,19277004,169.54,Technology,Software & IT Services,423850000000
10367,Facebook Class A ,2023-02-28,46051118,174.94001,Technology,Software & IT Services,437350025000
10368,Facebook Class A ,2023-03-01,30998379,173.42,Technology,Software & IT Services,433550000000
10369,Facebook Class A ,2023-03-02,17360708,174.53,Technology,Software & IT Services,436325000000
10370,Facebook Class A ,2023-03-03,45877692,185.25,Technology,Software & IT Services,463125000000
10371,Facebook Class A ,2023-03-06,33209395,184.9,Technology,Software & IT Services,462250000000
10372,Facebook Class A ,2023-03-07,36701497,184.51,Technology,Software & IT Services,461275000000
10373,Facebook Class A ,2023-03-08,19432407,184.97001,Technology,Software & IT Services,462425025000
10374,Facebook Class A ,2023-03-09,26582750,181.69001,Technology,Software & IT Services,454225025000
10375,Facebook Class A ,2023-03-10,25665032,179.51,Technology,Software & IT Services,448775000000
10376,Facebook Class A ,2023-03-13,24727969,180.9,Technology,Software & IT Services,452250000000
10377,Facebook Class A ,2023-03-14,41642629,194.02001000000001,Technology,Software & IT Services,485050025000
10378,Facebook Class A ,2023-03-15,42123551,197.75,Technology,Software & IT Services,494375000000
10379,Facebook Class A ,2023-03-16,50819661,204.93,Technology,Software & IT Services,512325000000
10380,Facebook Class A ,2023-03-17,50141098,195.61000999999999,Technology,Software & IT Services,489025025000
10381,Facebook Class A ,2023-03-20,25186317,197.81,Technology,Software & IT Services,494525000000
10382,Facebook Class A ,2023-03-21,31826954,202.16001,Technology,Software & IT Services,505400025000
10383,Facebook Class A ,2023-03-22,28477758,199.81,Technology,Software & IT Services,499525000000
10384,Facebook Class A ,2023-03-23,27389668,204.28,Technology,Software & IT Services,510700000000
10385,Facebook Class A ,2023-03-24,27733043,206.01,Technology,Software & IT Services,515025000000
10386,Facebook Class A ,2023-03-27,18527184,202.84,Technology,Software & IT Services,507100000000
10387,Facebook Class A ,2023-03-28,19127297,200.68,Technology,Software & IT Services,501700000000
10388,Facebook Class A ,2023-03-29,18851137,205.35001,Technology,Software & IT Services,513375025000
10389,Facebook Class A ,2023-03-30,22608305,207.84,Technology,Software & IT Services,519600000000
10390,Facebook Class A ,2023-03-31,25440274,211.94001,Technology,Software & IT Services,529850025000
10391,Facebook Class A ,2023-04-03,17924614,213.07001,Technology,Software & IT Services,532675025000
10392,Facebook Class A ,2023-04-04,21026368,214.72001,Technology,Software & IT Services,536800025000
10393,Facebook Class A ,2023-04-05,19396629,211.48,Technology,Software & IT Services,528700000000
10394,Facebook Class A ,2023-04-06,26104411,216.10001,Technology,Software & IT Services,540250025000
10395,Facebook Class A ,2023-04-07,0,216.10001,Technology,Software & IT Services,540250025000
10396,Facebook Class A ,2023-04-10,16106075,214.75,Technology,Software & IT Services,536875000000
10397,Facebook Class A ,2023-04-11,16710102,213.85001,Technology,Software & IT Services,534625025000
10398,Facebook Class A ,2023-04-12,18972172,214,Technology,Software & IT Services,535000000000
10399,Facebook Class A ,2023-04-13,23310356,220.35001,Technology,Software & IT Services,550875025000
10400,Facebook Class A ,2023-04-14,21591208,221.49001000000001,Technology,Software & IT Services,553725025000
10401,Facebook Class A ,2023-04-17,15481875,218.86000999999999,Technology,Software & IT Services,547150025000
10402,Facebook Class A ,2023-04-18,12280985,217.89,Technology,Software & IT Services,544725000000
10403,Facebook Class A ,2023-04-19,15898079,215.7,Technology,Software & IT Services,539250000000
10404,Facebook Class A ,2023-04-20,16475442,213.07001,Technology,Software & IT Services,532675025000
10405,Facebook Class A ,2023-04-21,17717165,212.89,Technology,Software & IT Services,532225000000
10406,Facebook Class A ,2023-04-24,15750922,212.79,Technology,Software & IT Services,531975000000
10407,Facebook Class A ,2023-04-25,19198176,207.55000999999999,Technology,Software & IT Services,518875025000
10408,Facebook Class A ,2023-04-26,41992727,209.4,Technology,Software & IT Services,523500000000
10409,Facebook Class A ,2023-04-27,71196500,238.56,Technology,Software & IT Services,596400000000
10410,Facebook Class A ,2023-04-28,39554036,240.32001,Technology,Software & IT Services,600800025000
10411,Facebook Class A ,2023-05-01,29143911,243.18,Technology,Software & IT Services,607950000000
10412,Facebook Class A ,2023-05-02,24350149,239.24001000000001,Technology,Software & IT Services,598100025000
10413,Facebook Class A ,2023-05-03,34463860,237.03,Technology,Software & IT Services,592575000000
10414,Facebook Class A ,2023-05-04,17889391,233.52001000000001,Technology,Software & IT Services,583800025000
10415,Facebook Class A ,2023-05-05,27000481,232.78,Technology,Software & IT Services,581950000000
10416,Facebook Class A ,2023-05-08,16400528,233.27001000000001,Technology,Software & IT Services,583175025000
10417,Facebook Class A ,2023-05-09,16865586,233.37,Technology,Software & IT Services,583425000000
10418,Facebook Class A ,2023-05-10,19119008,233.08000999999999,Technology,Software & IT Services,582700025000
10419,Facebook Class A ,2023-05-11,20448993,235.79,Technology,Software & IT Services,589475000000
10420,Facebook Class A ,2023-05-12,16161446,233.81,Technology,Software & IT Services,584525000000
10421,Facebook Class A ,2023-05-15,20653231,238.86000999999999,Technology,Software & IT Services,597150025000
10422,Facebook Class A ,2023-05-16,18163774,238.82001,Technology,Software & IT Services,597050025000
10423,Facebook Class A ,2023-05-17,21193079,242.48500999999999,Technology,Software & IT Services,606212525000
10424,Facebook Class A ,2023-05-18,22943297,246.85001,Technology,Software & IT Services,617125025000
10425,Facebook Class A ,2023-05-19,21733583,245.64,Technology,Software & IT Services,614100000000
10426,Facebook Class A ,2023-05-22,27738481,248.32001,Technology,Software & IT Services,620800025000
10427,Facebook Class A ,2023-05-23,17748114,246.74001000000001,Technology,Software & IT Services,616850025000
10428,Facebook Class A ,2023-05-24,17724340,249.21001000000001,Technology,Software & IT Services,623025025000
10429,Facebook Class A ,2023-05-25,22371434,252.69001,Technology,Software & IT Services,631725025000
10430,Facebook Class A ,2023-05-26,25768665,262.04003999999998,Technology,Software & IT Services,655100100000
10431,Facebook Class A ,2023-05-29,0,262.04003999999998,Technology,Software & IT Services,655100100000
10432,Facebook Class A ,2023-05-30,23816485,262.52001999999999,Technology,Software & IT Services,656300050000
10433,Facebook Class A ,2023-05-31,25473692,264.71998000000002,Technology,Software & IT Services,661799950000
10434,Facebook Class A ,2023-06-01,25609508,272.61011000000002,Technology,Software & IT Services,681525275000
